,Station_Name,ioc_code,gloss_id,latitude,longitude,Country,connection,contacts,dcp_id,last_observation_level,last_observation_time,delay,interval,added_to_system,observations_arrived_per_week,observations_expected_per_week,observations_ratio_per_week,observations_arrived_per_month,observations_expected_per_month,observations_ratio_per_month,observations_ratio_per_day,sample_interval,average_delay_per_day,transmit_interval,ioc_id,nws_id,state,status,removed,nos_id,coops_id,PLATFORM_CODE,INSTITUTION,INSTITUTION_EDMO_CODE,cmems_id,Unnamed: 0,EP_PLATFORM_ID,EP_PLATFORM_TYPE,EP_PLATFORM_LINK,TIME_QC (1),SLEV_QC (1),SLEV_DM,site_code,platform_code,platform_name,pi_name,area,author,source,contributor_name,contributor_url,data_assembly_center,institution_edmo_code,institution_references,institution,wmo_platform_code,emodnet_id,filename,contributor_abbreviated,contributor_full,contributor_website,contributor_contact,orginator,originator_website,originator_contact,coordinate_system,start_date_time,end_date_time,number_of_years,time_zone_hours,datum_information,instrument,precision,null_value,gauge_type,overall_record_quality,gesla3_id,seaset_id
4110,Galveston_PPier,,,29.287,-94.79,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767A,,,,,,,,,,,,,,,galveston_ppier-767a-usa-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Ocean Service (NOS)  National Oceanic and Atmospheric Administration (NOAA)  USA ,Unspecified,Unspecified,Unspecified,1957-08-21 06:00:00,2011-07-20 17:00:00,55.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Galveston_PPier,4110
4111,Galveston_Pier_21,,,29.31,-94.793,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775A,,,,,,,,,,,,,,,galveston_pier_21-775a-usa-uhslc,UHSLC,University of Hawaii Sea Level Center,https://uhslc.soest.hawaii.edu,philiprt@hawaii.edu, National Ocean Service (NOS)  National Oceanic and Atmospheric Administration (NOAA)  USA ,Unspecified,Unspecified,Unspecified,1904-01-01 06:00:00,2018-12-31 23:00:00,114.0,0.0,Unspecified,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Galveston_Pier_21,4111
4112,Galveston_Pleasure_Pier,,,29.2853,-94.7894,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8771510,,,,,,,,,,,,,,,galveston_pleasure_pier-8771510-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1957-01-01 01:00:00,2011-07-20 17:00:00,52.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Galveston_Pleasure_Pier,4112
4113,Galveston_Railroad_Bridge,,,29.302583,-94.897083,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8771486,,,,,,,,,,,,,,,galveston_railroad_bridge-8771486-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2013-01-01 01:00:00,2021-08-31 23:00:00,8.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Galveston_Railroad_Bridge,4113
4114,Garden_City_Bridge,,,33.5783,-79.0033,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8661419,,,,,,,,,,,,,,,garden_city_bridge-8661419-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1974-01-01 01:00:00,1976-01-17 04:00:00,3.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Garden_City_Bridge,4114
4115,Garden_City_Pier,,,33.575,-78.9967,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8661437,,,,,,,,,,,,,,,garden_city_pier-8661437-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1976-01-01 01:00:00,1976-12-20 04:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Garden_City_Pier,4115
4116,Gardiner,,,44.2333,-69.7667,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8417134,,,,,,,,,,,,,,,gardiner-8417134-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2005-01-01 01:00:00,2005-11-07 14:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Gardiner,4116
4117,Garibaldi OR,gaor,,45.555,-123.912,USA,SXXX03,National Ocean Service-NOAA ( USA ),3360B504,,,,6',2006-06-07 04:30:00,,,0.0,,,0.0,0.0,',,6',Garibaldi OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4117
4118,Garnet_Point,,,44.9233,-67.13,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8410715,,,,,,,,,,,,,,,garnet_point-8410715-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1985-01-01 01:00:00,1985-11-04 18:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Garnet_Point,4118
4119,Gaskins_Pt,,,37.5567,-75.9167,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8632869,,,,,,,,,,,,,,,gaskins_pt-8632869-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2007-01-01 01:00:00,2007-10-01 17:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gaskins_Pt,4119
4120,Gautier,,,30.3833,-88.61,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8741798,,,,,,,,,,,,,,,gautier-8741798-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1983-01-01 01:00:00,1984-01-01 05:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gautier,4120
4121,Gaviota_State_Park,,,34.46939,-120.228306,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9411399,,,,,,,,,,,,,,,gaviota_state_park-9411399-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2012-01-01 01:00:00,2013-03-08 18:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gaviota_State_Park,4121
4122,Geese_Island_Gps_Tide_Buoy,,,56.594694,-153.996028,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9457726,,,,,,,,,,,,,,,geese_island_gps_tide_buoy-9457726-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2016-01-01 01:00:00,2016-07-30 17:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Geese_Island_Gps_Tide_Buoy,4122
4123,Gen_Dynamics_Pier,,,33.0083,-79.9233,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8664022,,,,,,,,,,,,,,,gen_dynamics_pier-8664022-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1997-01-01 01:00:00,1998-12-15 11:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Gen_Dynamics_Pier,4123
4124,Georgiana_Slough_Nr_Sacramento_R,,,38.237222,-121.5175,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11447903,,,,,,,,,,,,,,,georgiana_slough_nr_sacramento_r-11447903-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 08:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Georgiana_Slough_Nr_Sacramento_R,4124
4125,Georgiana_Slough_at_Mokelumne_R,,,38.12953,-121.58297,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSM,,,,,,,,,,,,,,,georgiana_slough_at_mokelumne_r-gsm-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1982-10-01 08:00:00,2021-04-21 16:00:00,40.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible datum issues,Georgiana_Slough_at_Mokelumne_R,4125
4126,Georgiana_Slough_at_Sacramento_River,,,38.237,-121.518,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSS,,,,,,,,,,,,,,,georgiana_slough_at_sacramento_river-gss-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,2003-01-02 07:00:00,2021-01-01 07:00:00,19.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,No obvious issues,Georgiana_Slough_at_Sacramento_River,4126
4127,Gerrish_Island,,,43.0667,-70.6967,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8419688,,,,,,,,,,,,,,,gerrish_island-8419688-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1997-01-01 01:00:00,1997-10-07 12:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gerrish_Island,4127
4128,Gibraltar_Mi,,,42.091694,-83.186694,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9044020,,,,,,,,,,,,,,,gibraltar_mi-9044020-usa-noaa,NOAA,National_Oceanic_and_Atmospheric_Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National_Oceanic_and_Atmospheric_Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1970-01-01 01:00:00,2021-08-02 04:00:00,52.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Lake,No obvious issues,Gibraltar_Mi,4128
4129,Gingerville_Creek,,,38.9583,-76.555,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8575550,,,,,,,,,,,,,,,gingerville_creek-8575550-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1976-01-01 01:00:00,1979-04-14 17:00:00,4.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gingerville_Creek,4129
4130,Giww_At_Bayou_Sale_Ridge_Near_Franklin_La,,,29.680833,-91.470556,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7381670,,,,,,,,,,,,,,,giww_at_bayou_sale_ridge_near_franklin_la-7381670-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 06:00:00,2021-04-06 17:00:00,15.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Giww_At_Bayou_Sale_Ridge_Near_Franklin_La,4130
4131,Giww_At_Houma_La,,,29.598056,-90.71,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7381331,,,,,,,,,,,,,,,giww_at_houma_la-7381331-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 06:00:00,2019-10-21 16:00:00,13.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Giww_At_Houma_La,4131
4132,Giww_East_Storm_Surge_Barrier_At_New_Orleans_La,,,30.014444,-89.901944,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73802339,,,,,,,,,,,,,,,giww_east_storm_surge_barrier_at_new_orleans_la-73802339-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2017-03-08 16:00:00,2021-04-06 17:00:00,5.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Giww_East_Storm_Surge_Barrier_At_New_Orleans_La,4132
4133,Giww_West_Of_Bayou_Lafourche_At_Larose_La,,,29.577222,-90.380833,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7381235,,,,,,,,,,,,,,,giww_west_of_bayou_lafourche_at_larose_la-7381235-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2007-10-01 06:00:00,2019-10-24 14:00:00,13.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,River,No obvious issues,Giww_West_Of_Bayou_Lafourche_At_Larose_La,4133
4134,Glen_Cove_Yacht_Club,,,40.8633,-73.655,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8516614,,,,,,,,,,,,,,,glen_cove_yacht_club-8516614-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1990-01-01 01:00:00,1990-09-10 19:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Glen_Cove_Yacht_Club,4134
4135,Gloucester_Harbor,,,42.61,-70.66,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8441841,,,,,,,,,,,,,,,gloucester_harbor-8441841-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1992-01-01 01:00:00,1992-10-11 15:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gloucester_Harbor,4135
4136,Gloucester_Point,,,37.2467,-76.5,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8637624,,,,,,,,,,,,,,,gloucester_point-8637624-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1976-01-01 01:00:00,2003-09-18 19:00:00,28.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gloucester_Point,4136
4137,Goat_Island,,,29.431,-94.710417,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8771165,,,,,,,,,,,,,,,goat_island-8771165-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2019-01-01 01:00:00,2020-03-26 00:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Goat_Island,4137
4138,Gold_Beach,,,42.421639,-124.41872,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9431011,,,,,,,,,,,,,,,gold_beach-9431011-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2013-01-01 01:00:00,2013-10-12 20:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gold_Beach,4138
4139,Golden_Meadow,,,29.3733,-90.265,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8762184,,,,,,,,,,,,,,,golden_meadow-8762184-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1986-01-01 01:00:00,1987-11-02 13:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues,Golden_Meadow,4139
4140,Golf_Island,,,56.7867,-135.393,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9451421,,,,,,,,,,,,,,,golf_island-9451421-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2003-01-01 01:00:00,2003-06-26 18:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Golf_Island,4140
4141,Goodhope_Bay,,,66.2303,-163.904099,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9469833,,,,,,,,,,,,,,,goodhope_bay-9469833-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2015-01-01 01:00:00,2015-10-05 23:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Goodhope_Bay,4141
4142,Goodyear_Slough,,,38.118,-122.095,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GYS,,,,,,,,,,,,,,,goodyear_slough-gys-usa-cdwr,CDWR,California Department of Water Resources,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,stalke@calpoly.edu,Data from various agencies  include CA-Department of Water Resources  US Geological Survey  and US Bureau of Reclamation,https://cdec.water.ca.gov/ and https://wdl.water.ca.gov/waterdatalibrary/,Unspecified,NAD 83,1994-08-01 08:00:00,2021-01-01 08:00:00,27.0,0.0,See https://cdec.water.ca.gov/ ,Unspecified,Unspecified,-99.9999,River,Possible datum and quality control issues,Goodyear_Slough,4142
4143,Goose_Creek,,,61.3933,-149.847,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9455963,,,,,,,,,,,,,,,goose_creek-9455963-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2013-01-01 01:00:00,2013-08-06 20:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Goose_Creek,4143
4144,Goose_Creek_Barnegat_Bay,,,39.9633,-74.115,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8533005,,,,,,,,,,,,,,,goose_creek_barnegat_bay-8533005-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1976-01-01 01:00:00,1977-06-01 04:00:00,2.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Goose_Creek_Barnegat_Bay,4144
4145,Gooseneck_Bridge,,,40.3267,-74.0167,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8531925,,,,,,,,,,,,,,,gooseneck_bridge-8531925-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1982-01-01 01:00:00,1982-10-14 13:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gooseneck_Bridge,4145
4146,Gordon_FloridaWestCoast,,,26.17305556,-81.78444444,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GORDO,,,,,,,,,,,,,,,gordon_floridawestcoast-gordo-usa-sfwmd,SFWMD,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,stalke@calpoly.edu,South Florida Water Management District (SFWMD),https://www.sfwmd.gov/science-data/dbhydro,https://www.sfwmd.gov/contact/dbhydro_contact_form,NAD 83,1980-09-03 11:00:00,2020-12-31 23:00:00,40.0,0.0,Gauge Zero is 0 ft relative to NGVD-29 Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gordon_FloridaWestCoast,4146
4147,Gordon_River_At_Rowing_Club_Point_Near_Naples_Fl,,,26.149417,-81.786106,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291310,,,,,,,,,,,,,,,gordon_river_at_rowing_club_point_near_naples_fl-2291310-usa-usgs,USGS,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,stalke@calpoly.edu,United States Geological Survey (USGS),https://waterdata.usgs.gov/nwis,https://answers.usgs.gov,NAD83,2011-07-09 05:00:00,2014-10-20 03:00:00,4.0,0.0,USGS Station Datum (see USGS station webpage for tie to geocentric datum),Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gordon_River_At_Rowing_Club_Point_Near_Naples_Fl,4147
4148,Gowanus_Bay,,,40.665,-74.0133,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8517921,,,,,,,,,,,,,,,gowanus_bay-8517921-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1979-01-01 01:00:00,1979-10-10 13:00:00,1.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Gowanus_Bay,4148
4149,"Grand Isle, LA",gila,,29.263,-89.957,USA,web,National Ocean Service-NOAA ( USA ),335DA364,-0.03,10:21,7',5',2009-02-06 00:00:00,10080,10080.0,100.0,41710,41760.0,100.0,100.0,1',3',5',"Grand Isle, LA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4149
4150,Grand_Bay_Nerr,,,30.413194,-88.402889,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8740166,,,,,,,,,,,,,,,grand_bay_nerr-8740166-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,2010-01-01 01:00:00,2018-12-31 21:00:00,8.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Grand_Bay_Nerr,4150
4151,Grand_Isle,,,29.263,-89.957,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8761724,,,,,,,,,,,,,,,grand_isle-8761724-usa-noaa,NOAA,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,https://api.tidesandcurrents.noaa.gov/api/prod/,co-ops.userservices@noaa.gov,Unspecified,1980-01-01 01:00:00,2021-08-31 23:00:00,42.0,0.0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues,Grand_Isle,4151
